205
365
438
103
176
308
276
300
253
242
243
309
264
254
221
248
377
148
216
320
314
282
321
439
241
284
275
311
250
586
277
218
227
257
252
310
258
286
452
125
524
304
237
258
232
313
266
397
246
240
289
551
274
392
429
436
676
351
254
247
310
305
298
271
343
369
271
311
638
110
308
325
297
358
325
377
345
289
367
375
177
256
407
325
300
376
590
650
878
736
742
234
536
646
630
494
368
408
490
446
538
318
234
376
361
258
112
227
195
257
199
296
269
